Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1766848930.701686,10129,0,1
1,NewOrder,1766848930.711838,43002,0,1
1,NewOrder,1766848930.715792,42885,2,1
2,Payment,1766848930.716319,35270,3,1
1,NewOrder,1766848930.719888,38812,1,1
1,NewOrder,1766848930.751618,22401,3,1
4,Delivery,1766848930.754865,50963,0,1
1,NewOrder,1766848930.758689,32629,2,1
1,NewOrder,1766848930.758723,24792,1,1
2,Payment,1766848930.774044,24953,3,1
2,Payment,1766848930.783541,22314,1,1
1,NewOrder,1766848930.791345,21143,2,1
5,StockLevel,1766848930.799024,2259,3,1
1,NewOrder,1766848930.801290,20118,3,1
2,Payment,1766848930.805847,7513,0,1
3,OrderStatus,1766848930.805868,1314,1,1
2,Payment,1766848930.807189,7365,1,1
2,Payment,1766848930.812506,7190,2,1
4,Delivery,1766848930.813378,32881,0,1
2,Payment,1766848930.814573,7894,1,1
5,StockLevel,1766848930.819720,2053,2,1
2,Payment,1766848930.821420,5694,3,1
2,Payment,1766848930.821778,5329,2,1
2,Payment,1766848930.822479,6713,1,1
5,StockLevel,1766848930.827126,2125,2,1
2,Payment,1766848930.827126,5243,3,1
2,Payment,1766848930.829210,5176,1,1
1,NewOrder,1766848930.829257,15614,2,1
1,NewOrder,1766848930.832396,12706,3,1
2,Payment,1766848930.834400,4483,1,1
2,Payment,1766848930.838903,6064,1,1
1,NewOrder,1766848930.844893,9440,2,1
1,NewOrder,1766848930.844984,14999,1,1
2,Payment,1766848930.845112,6429,3,1
2,Payment,1766848930.846268,6627,0,1
2,Payment,1766848930.851557,4320,3,1
2,Payment,1766848930.852913,4170,0,1
2,Payment,1766848930.854340,5675,2,1
4,Delivery,1766848930.855893,30075,3,1
1,NewOrder,1766848930.857089,17214,0,1
1,NewOrder,1766848930.859989,15763,1,1
1,NewOrder,1766848930.860036,15770,2,1
1,NewOrder,1766848930.874324,18493,0,1
2,Payment,1766848930.875774,6236,1,1
4,Delivery,1766848930.875813,30716,2,1
1,NewOrder,1766848930.882034,12488,1,1
1,NewOrder,1766848930.885992,17044,3,1
2,Payment,1766848930.892880,5615,0,1
1,NewOrder,1766848930.894532,13411,1,1
2,Payment,1766848930.898516,5772,0,1
1,NewOrder,1766848930.903050,14358,3,1
5,StockLevel,1766848930.904294,1790,0,1
1,NewOrder,1766848930.906091,18658,0,1
1,NewOrder,1766848930.906535,21191,2,1
4,Delivery,1766848930.907965,38192,1,1
2,Payment,1766848930.917431,5323,3,1
1,NewOrder,1766848930.922777,14333,3,1
1,NewOrder,1766848930.924768,21395,0,1
4,Delivery,1766848930.927743,31798,2,1
2,Payment,1766848930.937134,6851,3,1
4,Delivery,1766848930.944011,29226,3,1
2,Payment,1766848930.946180,7720,0,1
2,Payment,1766848930.946188,5622,1,1
1,NewOrder,1766848930.951827,19570,1,1
1,NewOrder,1766848930.953907,15127,0,1
2,Payment,1766848930.959562,5578,2,1
1,NewOrder,1766848930.965167,18533,2,1
1,NewOrder,1766848930.969042,14656,0,1
2,Payment,1766848930.971417,5994,1,1
2,Payment,1766848930.973247,6220,3,1
5,StockLevel,1766848930.977433,2463,1,1
2,Payment,1766848930.979481,6749,3,1
2,Payment,1766848930.979901,6332,1,1
1,NewOrder,1766848930.983716,16699,0,1
2,Payment,1766848930.983721,5620,2,1
5,StockLevel,1766848930.986248,1902,3,1
1,NewOrder,1766848930.986248,33694,1,1
2,Payment,1766848930.988159,6002,3,1
1,NewOrder,1766848930.989359,29626,2,1
2,Payment,1766848930.994237,10930,3,1
1,NewOrder,1766848931.000440,145257,0,1
2,Payment,1766848931.005192,19051,3,1
2,Payment,1766848931.019012,14436,2,1
1,NewOrder,1766848931.019970,127290,1,1
4,Delivery,1766848931.024266,124376,3,1
1,NewOrder,1766848931.033476,115126,2,1
2,Payment,1766848931.145720,8389,0,1
1,NewOrder,1766848931.147266,14535,1,1
2,Payment,1766848931.148608,8308,2,1
2,Payment,1766848931.148648,8282,3,1
4,Delivery,1766848931.154126,32033,0,1
2,Payment,1766848931.156923,8194,2,1
2,Payment,1766848931.156948,18280,3,1
1,NewOrder,1766848931.161827,18345,1,1
2,Payment,1766848931.165145,15052,2,1
2,Payment,1766848931.175249,8721,3,1
1,NewOrder,1766848931.180192,15285,1,1
2,Payment,1766848931.180209,5988,2,1
2,Payment,1766848931.183990,5719,3,1
1,NewOrder,1766848931.186175,11284,0,1
3,OrderStatus,1766848931.186209,1483,2,1
1,NewOrder,1766848931.187712,17184,2,1
3,OrderStatus,1766848931.189731,1995,3,1
1,NewOrder,1766848931.191747,15095,3,1
2,Payment,1766848931.195499,5462,1,1
2,Payment,1766848931.197466,5442,0,1
2,Payment,1766848931.200972,7753,1,1
1,NewOrder,1766848931.202927,12650,0,1
1,NewOrder,1766848931.204913,17173,2,1
2,Payment,1766848931.206857,5646,3,1
1,NewOrder,1766848931.208734,15272,1,1
1,NewOrder,1766848931.212517,13762,3,1
1,NewOrder,1766848931.215586,12669,0,1
1,NewOrder,1766848931.222107,10240,2,1
2,Payment,1766848931.224032,6334,1,1
2,Payment,1766848931.226296,6119,3,1
2,Payment,1766848931.228262,6252,0,1
1,NewOrder,1766848931.230387,14055,1,1
1,NewOrder,1766848931.232365,14045,2,1
1,NewOrder,1766848931.232436,19566,3,1
1,NewOrder,1766848931.234534,19619,0,1
2,Payment,1766848931.244463,5310,1,1
1,NewOrder,1766848931.246417,12661,2,1
2,Payment,1766848931.249792,7173,1,1
1,NewOrder,1766848931.252029,15300,3,1
1,NewOrder,1766848931.254221,10610,0,1
1,NewOrder,1766848931.256990,15583,1,1
1,NewOrder,1766848931.259084,10800,2,1
2,Payment,1766848931.264854,9974,0,1
2,Payment,1766848931.267345,9997,3,1
1,NewOrder,1766848931.269903,13619,2,1
2,Payment,1766848931.272593,8177,1,1
1,NewOrder,1766848931.274835,11455,0,1
1,NewOrder,1766848931.277349,14624,3,1
2,Payment,1766848931.280776,8182,1,1
2,Payment,1766848931.283531,8063,2,1
3,OrderStatus,1766848931.286311,1875,0,1
1,NewOrder,1766848931.288204,16915,0,1
2,Payment,1766848931.288976,8266,1,1
1,NewOrder,1766848931.291611,19183,2,1
1,NewOrder,1766848931.291987,16440,3,1
1,NewOrder,1766848931.297269,19108,1,1
2,Payment,1766848931.305143,8477,0,1
1,NewOrder,1766848931.308447,17445,3,1
2,Payment,1766848931.310812,8623,2,1
1,NewOrder,1766848931.313637,21668,0,1
2,Payment,1766848931.316399,6867,1,1
1,NewOrder,1766848931.319445,18607,2,1
1,NewOrder,1766848931.323287,17890,1,1
2,Payment,1766848931.325898,6839,3,1
5,StockLevel,1766848931.332754,1953,3,1
1,NewOrder,1766848931.334725,12824,3,1
1,NewOrder,1766848931.335317,17682,0,1
2,Payment,1766848931.338060,6708,2,1
2,Payment,1766848931.341195,9162,1,1
1,NewOrder,1766848931.344785,17442,2,1
3,OrderStatus,1766848931.347570,1919,3,1
3,OrderStatus,1766848931.349498,1449,3,1
2,Payment,1766848931.350364,6158,1,1
3,OrderStatus,1766848931.350966,1825,3,1
5,StockLevel,1766848931.352798,1631,3,1
2,Payment,1766848931.353005,6384,0,1
1,NewOrder,1766848931.354435,13831,3,1
2,Payment,1766848931.356530,8753,1,1
1,NewOrder,1766848931.359408,15543,0,1
1,NewOrder,1766848931.362241,12711,2,1
2,Payment,1766848931.365344,6325,1,1
1,NewOrder,1766848931.368286,16254,3,1
2,Payment,1766848931.371692,10134,1,1
1,NewOrder,1766848931.374969,15284,0,1
1,NewOrder,1766848931.374971,19112,2,1
1,NewOrder,1766848931.381848,17987,1,1
5,StockLevel,1766848931.384558,1900,3,1
4,Delivery,1766848931.386475,31050,3,1
2,Payment,1766848931.390277,6747,0,1
1,NewOrder,1766848931.394105,20131,2,1
1,NewOrder,1766848931.397047,14059,0,1
2,Payment,1766848931.399847,6591,1,1
2,Payment,1766848931.406461,7833,1,1
2,Payment,1766848931.411130,6169,0,1
2,Payment,1766848931.414255,6563,2,1
2,Payment,1766848931.414314,6412,1,1
1,NewOrder,1766848931.417309,17938,0,1
4,Delivery,1766848931.417543,50897,3,1
1,NewOrder,1766848931.420738,18278,1,1
2,Payment,1766848931.420841,11042,2,1
5,StockLevel,1766848931.431901,1620,2,1
1,NewOrder,1766848931.433527,39210,2,1
1,NewOrder,1766848931.435259,40454,0,1
3,OrderStatus,1766848931.439044,4183,1,1
2,Payment,1766848931.443249,16515,1,1
1,NewOrder,1766848931.459788,31229,1,1
2,Payment,1766848931.468462,19682,3,1
1,NewOrder,1766848931.472781,32755,2,1
1,NewOrder,1766848931.475736,37981,0,1
3,OrderStatus,1766848931.488182,4202,3,1
1,NewOrder,1766848931.491040,30166,1,1
2,Payment,1766848931.492400,9480,3,1
1,NewOrder,1766848931.501909,32282,3,1
2,Payment,1766848931.505562,11971,2,1
1,NewOrder,1766848931.513742,27555,0,1
2,Payment,1766848931.517554,10387,2,1
1,NewOrder,1766848931.521217,34757,1,1
2,Payment,1766848931.527968,9743,2,1
2,Payment,1766848931.534216,10990,3,1
2,Payment,1766848931.537983,11178,2,1
1,NewOrder,1766848931.541318,37642,0,1
2,Payment,1766848931.545229,14585,3,1
2,Payment,1766848931.549242,10624,2,1
2,Payment,1766848931.556001,11642,1,1
1,NewOrder,1766848931.559841,21833,3,1
1,NewOrder,1766848931.559885,45754,2,1
5,StockLevel,1766848931.567689,3984,1,1
1,NewOrder,1766848931.571693,33846,1,1
1,NewOrder,1766848931.578982,31132,0,1
1,NewOrder,1766848931.581702,28811,3,1
2,Payment,1766848931.605569,12705,1,1
2,Payment,1766848931.605646,12786,2,1
5,StockLevel,1766848931.610124,3046,0,1
2,Payment,1766848931.610520,12331,3,1
2,Payment,1766848931.613176,9119,0,1
1,NewOrder,1766848931.618283,34426,1,1
1,NewOrder,1766848931.618438,25693,2,1
2,Payment,1766848931.622316,14329,0,1
2,Payment,1766848931.622859,17769,3,1
2,Payment,1766848931.636682,12577,0,1
2,Payment,1766848931.640667,16006,3,1
5,StockLevel,1766848931.644160,4226,2,1
2,Payment,1766848931.648405,24303,2,1
2,Payment,1766848931.649282,15514,0,1
2,Payment,1766848931.652732,27659,1,1
2,Payment,1766848931.656690,24087,3,1
1,NewOrder,1766848931.664821,31612,0,1
2,Payment,1766848931.672816,16168,2,1
2,Payment,1766848931.680414,23365,1,1
2,Payment,1766848931.680799,22774,3,1
2,Payment,1766848931.689008,14826,2,1
1,NewOrder,1766848931.696461,17346,0,1
2,Payment,1766848931.703592,12032,3,1
2,Payment,1766848931.703786,11850,1,1
2,Payment,1766848931.703853,10691,2,1
2,Payment,1766848931.713830,6973,0,1
2,Payment,1766848931.714551,8382,2,1
2,Payment,1766848931.715632,9661,3,1
2,Payment,1766848931.715664,8672,1,1
2,Payment,1766848931.720819,10445,0,1
2,Payment,1766848931.722954,9578,2,1
2,Payment,1766848931.724353,10404,1,1
1,NewOrder,1766848931.725298,39929,3,1
1,NewOrder,1766848931.731396,37056,0,1
1,NewOrder,1766848931.732542,39295,2,1
2,Payment,1766848931.734769,10027,1,1
2,Payment,1766848931.744819,8267,1,1
1,NewOrder,1766848931.753114,25510,1,1
1,NewOrder,1766848931.765256,21827,3,1
2,Payment,1766848931.768489,7552,0,1
1,NewOrder,1766848931.772023,26038,2,1
2,Payment,1766848931.776062,8811,0,1
4,Delivery,1766848931.778707,66645,1,1
2,Payment,1766848931.784908,11853,0,1
1,NewOrder,1766848931.787095,38356,3,1
1,NewOrder,1766848931.796789,29711,0,1
1,NewOrder,1766848931.798079,32226,2,1
2,Payment,1766848931.825478,10664,3,1
2,Payment,1766848931.826519,6728,0,1
2,Payment,1766848931.830327,9864,2,1
2,Payment,1766848931.833268,9220,0,1
1,NewOrder,1766848931.836159,21802,3,1
2,Payment,1766848931.840204,7171,2,1
2,Payment,1766848931.842499,8870,0,1
1,NewOrder,1766848931.845378,19889,1,1
2,Payment,1766848931.847396,8882,2,1
4,Delivery,1766848931.851404,55087,0,1
1,NewOrder,1766848931.856302,18565,2,1
1,NewOrder,1766848931.857980,22760,3,1
1,NewOrder,1766848931.865293,21491,1,1
1,NewOrder,1766848931.874889,27631,2,1
1,NewOrder,1766848931.880763,35155,3,1
2,Payment,1766848931.886809,13485,1,1
1,NewOrder,1766848931.900316,64184,1,1
1,NewOrder,1766848931.902542,55973,2,1
2,Payment,1766848931.906515,12665,0,1
1,NewOrder,1766848931.915945,46424,3,1
2,Payment,1766848931.919191,20721,0,1
2,Payment,1766848931.939942,12418,0,1
2,Payment,1766848931.952385,14955,0,1
1,NewOrder,1766848931.958530,30637,2,1
2,Payment,1766848931.962387,10131,3,1
1,NewOrder,1766848931.964513,36537,1,1
1,NewOrder,1766848931.967352,22121,0,1
1,NewOrder,1766848931.972546,50940,3,1
2,Payment,1766848931.989197,9781,2,1
1,NewOrder,1766848931.989480,27882,0,1
1,NewOrder,1766848931.999002,43160,2,1
2,Payment,1766848932.001075,20424,1,1
1,NewOrder,1766848932.017395,32827,0,1
1,NewOrder,1766848932.021532,42274,1,1
2,Payment,1766848932.023507,7862,3,1
4,Delivery,1766848932.031393,106031,3,1
2,Payment,1766848932.042186,15162,2,1
1,NewOrder,1766848932.050247,20275,0,1
1,NewOrder,1766848932.057472,36813,2,1
2,Payment,1766848932.063834,11442,1,1
2,Payment,1766848932.070545,8167,0,1
5,StockLevel,1766848932.075302,3623,1,1
2,Payment,1766848932.078733,18377,0,1
1,NewOrder,1766848932.078937,55009,1,1
4,Delivery,1766848932.094314,93581,2,1
2,Payment,1766848932.097131,12328,0,1
2,Payment,1766848932.109485,17953,0,1
2,Payment,1766848932.127470,12843,0,1
4,Delivery,1766848932.133974,95068,1,1
2,Payment,1766848932.137456,9878,3,1
1,NewOrder,1766848932.140335,48044,0,1
2,Payment,1766848932.147360,13507,3,1
2,Payment,1766848932.160894,11439,3,1
2,Payment,1766848932.172359,21005,3,1
1,NewOrder,1766848932.187922,32322,2,1
1,NewOrder,1766848932.188402,37323,0,1
2,Payment,1766848932.193390,14133,3,1
2,Payment,1766848932.207551,10429,3,1
1,NewOrder,1766848932.218003,25401,3,1
1,NewOrder,1766848932.220266,29131,2,1
1,NewOrder,1766848932.225752,40151,0,1
1,NewOrder,1766848932.229065,36071,1,1
2,Payment,1766848932.243427,10698,3,1
5,StockLevel,1766848932.249420,3160,2,1
2,Payment,1766848932.252600,15659,2,1
2,Payment,1766848932.254141,11081,3,1
2,Payment,1766848932.265170,15120,1,1
2,Payment,1766848932.265244,15071,3,1
1,NewOrder,1766848932.265922,31278,0,1
2,Payment,1766848932.268273,15566,2,1
2,Payment,1766848932.280323,13603,1,1
1,NewOrder,1766848932.280335,22432,3,1
5,StockLevel,1766848932.283867,4122,2,1
1,NewOrder,1766848932.288307,21897,2,1
4,Delivery,1766848932.293949,75324,1,1
2,Payment,1766848932.297224,10506,0,1
3,OrderStatus,1766848932.302790,2851,3,1
1,NewOrder,1766848932.305672,37821,3,1
2,Payment,1766848932.307753,16385,0,1
1,NewOrder,1766848932.310219,36394,2,1
3,OrderStatus,1766848932.324212,4357,0,1
2,Payment,1766848932.328591,12306,0,1
2,Payment,1766848932.340921,10941,0,1
2,Payment,1766848932.343519,12889,3,1
1,NewOrder,1766848932.346636,34567,2,1
1,NewOrder,1766848932.351888,26417,0,1
1,NewOrder,1766848932.356431,27476,3,1
1,NewOrder,1766848932.369299,31678,1,1
1,NewOrder,1766848932.378337,31238,0,1
2,Payment,1766848932.381229,13211,2,1
2,Payment,1766848932.383927,13653,3,1
1,NewOrder,1766848932.394872,29746,2,1
1,NewOrder,1766848932.397588,37286,3,1
2,Payment,1766848932.401004,13556,1,1
2,Payment,1766848932.409600,11770,0,1
2,Payment,1766848932.414586,13096,1,1
2,Payment,1766848932.421395,16646,0,1
4,Delivery,1766848932.424641,61035,2,1
3,OrderStatus,1766848932.427723,2172,1,1
1,NewOrder,1766848932.429908,23544,1,1
2,Payment,1766848932.434897,11740,3,1
1,NewOrder,1766848932.438065,29452,0,1
2,Payment,1766848932.446676,10295,3,1
2,Payment,1766848932.453477,8487,1,1
2,Payment,1766848932.456998,13258,3,1
2,Payment,1766848932.461987,14601,1,1
1,NewOrder,1766848932.467541,25323,0,1
2,Payment,1766848932.470284,10801,3,1
2,Payment,1766848932.476613,12308,1,1
1,NewOrder,1766848932.481106,25824,3,1
1,NewOrder,1766848932.485697,26972,2,1
1,NewOrder,1766848932.488947,27233,1,1
1,NewOrder,1766848932.492894,33415,0,1
2,Payment,1766848932.506953,9253,3,1
2,Payment,1766848932.512691,10007,2,1
1,NewOrder,1766848932.516205,24392,1,1
2,Payment,1766848932.516227,14039,3,1
2,Payment,1766848932.522720,10871,2,1
2,Payment,1766848932.526326,10687,0,1
1,NewOrder,1766848932.530289,33604,3,1
1,NewOrder,1766848932.534019,24108,2,1
2,Payment,1766848932.537036,11992,0,1
2,Payment,1766848932.540622,12138,1,1
1,NewOrder,1766848932.549052,24552,0,1
1,NewOrder,1766848932.552787,37880,1,1
2,Payment,1766848932.558150,11620,2,1
1,NewOrder,1766848932.563924,30324,3,1
2,Payment,1766848932.569799,13572,2,1
2,Payment,1766848932.573634,12906,0,1
2,Payment,1766848932.583396,14320,2,1
1,NewOrder,1766848932.586558,38223,0,1
1,NewOrder,1766848932.590692,30867,1,1
3,OrderStatus,1766848932.594256,4292,3,1
2,Payment,1766848932.597733,9969,2,1
1,NewOrder,1766848932.598567,29897,3,1
2,Payment,1766848932.607725,12494,2,1
1,NewOrder,1766848932.620241,34871,2,1
1,NewOrder,1766848932.621584,24856,1,1
1,NewOrder,1766848932.624798,33730,0,1
2,Payment,1766848932.628660,10960,3,1
4,Delivery,1766848932.639660,62927,3,1
1,NewOrder,1766848932.646470,23764,1,1
2,Payment,1766848932.655156,10956,2,1
1,NewOrder,1766848932.658555,32870,0,1
3,OrderStatus,1766848932.666158,2480,2,1
2,Payment,1766848932.668673,11184,2,1
2,Payment,1766848932.670243,13560,1,1
1,NewOrder,1766848932.679884,19187,2,1
2,Payment,1766848932.683828,11493,1,1
1,NewOrder,1766848932.691450,38206,0,1
1,NewOrder,1766848932.695338,27592,1,1
1,NewOrder,1766848932.699090,37422,2,1
1,NewOrder,1766848932.702606,40896,3,1
1,NewOrder,1766848932.722972,22053,1,1
1,NewOrder,1766848932.729679,26210,0,1
1,NewOrder,1766848932.736533,26083,2,1
1,NewOrder,1766848932.743526,32267,3,1
1,NewOrder,1766848932.745045,23227,1,1
2,Payment,1766848932.755962,9244,0,1
4,Delivery,1766848932.762643,63295,2,1
2,Payment,1766848932.765230,9142,0,1
1,NewOrder,1766848932.768302,29889,1,1
1,NewOrder,1766848932.774400,19087,0,1
1,NewOrder,1766848932.775800,38292,3,1
5,StockLevel,1766848932.793513,2309,0,1
2,Payment,1766848932.795840,8436,0,1
2,Payment,1766848932.798208,15733,1,1
1,NewOrder,1766848932.804302,38529,0,1
1,NewOrder,1766848932.813969,19851,1,1
4,Delivery,1766848932.814098,68183,3,1
2,Payment,1766848932.825965,8651,2,1
2,Payment,1766848932.833855,11042,1,1
2,Payment,1766848932.834641,8461,2,1
2,Payment,1766848932.842859,10598,0,1
1,NewOrder,1766848932.843108,26693,2,1
2,Payment,1766848932.844908,13454,1,1
4,Delivery,1766848932.853478,59220,0,1
4,Delivery,1766848932.858389,62120,1,1
2,Payment,1766848932.869840,9274,2,1
2,Payment,1766848932.879143,10499,2,1
2,Payment,1766848932.882294,10145,3,1
1,NewOrder,1766848932.889673,22795,2,1
1,NewOrder,1766848932.892460,35146,3,1
2,Payment,1766848932.912493,9370,2,1
2,Payment,1766848932.912718,13081,0,1
1,NewOrder,1766848932.920534,32295,1,1
2,Payment,1766848932.921881,7789,2,1
1,NewOrder,1766848932.925818,26657,0,1
2,Payment,1766848932.927624,11938,3,1
1,NewOrder,1766848932.929692,38774,2,1
4,Delivery,1766848932.939590,64783,3,1
1,NewOrder,1766848932.952501,27564,0,1
1,NewOrder,1766848932.952848,39547,1,1
2,Payment,1766848932.968491,8415,2,1
2,Payment,1766848932.976929,9433,2,1
3,OrderStatus,1766848932.980093,2622,0,1
1,NewOrder,1766848932.982730,31183,0,1
2,Payment,1766848932.986381,8308,2,1
2,Payment,1766848932.992418,8934,1,1
2,Payment,1766848932.995128,10932,2,1
1,NewOrder,1766848933.001373,44061,1,1
2,Payment,1766848933.004391,11659,3,1
4,Delivery,1766848933.006082,60889,2,1
1,NewOrder,1766848933.013936,23248,0,1
1,NewOrder,1766848933.016072,26954,3,1
2,Payment,1766848933.037209,10077,0,1
1,NewOrder,1766848933.043054,29996,3,1
1,NewOrder,1766848933.045474,18043,1,1
1,NewOrder,1766848933.047306,32499,0,1
1,NewOrder,1766848933.063542,18870,1,1
2,Payment,1766848933.066992,8393,2,1
2,Payment,1766848933.073076,11540,3,1
1,NewOrder,1766848933.075408,18727,2,1
1,NewOrder,1766848933.079832,21994,0,1
3,OrderStatus,1766848933.082422,2767,1,1
1,NewOrder,1766848933.084622,25376,3,1
2,Payment,1766848933.085197,11902,1,1
1,NewOrder,1766848933.094163,30597,2,1
2,Payment,1766848933.097125,10970,1,1
2,Payment,1766848933.101850,10577,0,1
2,Payment,1766848933.108291,8422,1,1
1,NewOrder,1766848933.110020,30253,3,1
1,NewOrder,1766848933.112446,25120,0,1
1,NewOrder,1766848933.116738,20756,1,1
1,NewOrder,1766848933.124780,28685,2,1
2,Payment,1766848933.137519,8739,1,1
2,Payment,1766848933.137588,11128,0,1
1,NewOrder,1766848933.140292,18992,3,1
2,Payment,1766848933.146279,9356,1,1
1,NewOrder,1766848933.148729,24560,0,1
1,NewOrder,1766848933.153479,27150,2,1
4,Delivery,1766848933.155653,56393,1,1
2,Payment,1766848933.159311,10786,3,1
2,Payment,1766848933.170135,7569,3,1
2,Payment,1766848933.173310,7574,0,1
1,NewOrder,1766848933.177723,27199,3,1
2,Payment,1766848933.180662,9684,2,1
1,NewOrder,1766848933.180906,26664,0,1
2,Payment,1766848933.190380,8388,2,1
1,NewOrder,1766848933.198792,19804,2,1
1,NewOrder,1766848933.204949,23613,3,1
2,Payment,1766848933.207594,8588,0,1
1,NewOrder,1766848933.212075,23295,1,1
2,Payment,1766848933.216207,8660,0,1
2,Payment,1766848933.218607,12660,2,1
2,Payment,1766848933.224891,10410,0,1
2,Payment,1766848933.228584,9734,3,1
2,Payment,1766848933.231288,9987,2,1
2,Payment,1766848933.235327,12741,0,1
2,Payment,1766848933.235393,9130,1,1
2,Payment,1766848933.238343,9735,3,1
3,OrderStatus,1766848933.241297,2863,2,1
2,Payment,1766848933.244176,12649,2,1
2,Payment,1766848933.244530,12530,1,1
2,Payment,1766848933.248090,19031,0,1
2,Payment,1766848933.248099,19392,3,1
2,Payment,1766848933.256848,16357,2,1
2,Payment,1766848933.257080,13237,1,1
2,Payment,1766848933.267172,9252,0,1
1,NewOrder,1766848933.267511,27935,3,1
4,Delivery,1766848933.270327,59640,1,1
2,Payment,1766848933.273222,8752,2,1
1,NewOrder,1766848933.276445,23081,0,1
1,NewOrder,1766848933.281995,27572,2,1
1,NewOrder,1766848933.295470,34210,3,1
4,Delivery,1766848933.299553,57198,0,1
2,Payment,1766848933.309591,10180,2,1
1,NewOrder,1766848933.319799,29683,2,1
2,Payment,1766848933.329716,12556,3,1
2,Payment,1766848933.329988,12473,1,1
1,NewOrder,1766848933.342297,22416,3,1
1,NewOrder,1766848933.342480,18008,1,1
1,NewOrder,1766848933.349507,21183,2,1
2,Payment,1766848933.356777,10502,0,1
2,Payment,1766848933.360509,9983,1,1
1,NewOrder,1766848933.364733,22091,3,1
1,NewOrder,1766848933.367296,34117,0,1
